,Symbol,Attribute,Trait,Count,Trait_Frequency,Trait_Rank,Overall_Frequency,Overall_Rank,Attribute_Frequency,Attribute_std_dev,Rarity_Score
39,MAYC,Background,m1 orange,1591,0.09613873950087619,13.0,0.09610389610389611,337,0.0463768115942029,0.03256076163502162,0.00042848962006037045
40,MAYC,Background,m2 purple,498,0.030092452716176204,4.0,0.030081546360616128,294,0.0463768115942029,0.03256076163502162,4.1981565750089426e-05
41,MAYC,Background,m1 yellow,1673,0.10109372167502569,16.0,0.1010570824524313,340,0.0463768115942029,0.03256076163502162,0.00047379647845733155
42,MAYC,Background,m2 gray,501,0.03027373255181582,6.0,0.030262760495318636,296,0.0463768115942029,0.03256076163502162,4.248889124706939e-05
43,MAYC,Background,m2 blue,489,0.029548613209257356,2.0,0.02953790395650861,292,0.0463768115942029,0.03256076163502162,4.0477871259040715e-05
44,MAYC,Background,m1 army green,1510,0.09124418393860656,10.0,0.09121111446692842,333,0.0463768115942029,0.03256076163502162,0.00038597025881348244
45,MAYC,Background,m2 aquamarine,512,0.030938425282494412,7.0,0.03092721232256116,301,0.0463768115942029,0.03256076163502162,4.43751535136185e-05
46,MAYC,Background,m2 new punk blue,499,0.030152879328056076,5.0,0.03014195107218363,295,0.0463768115942029,0.03256076163502162,4.215033569352921e-05
47,MAYC,Background,m1 aquamarine,1606,0.09704513867907426,14.0,0.09700996677740864,338,0.0463768115942029,0.03256076163502162,0.0004366073358453801
48,MAYC,Background,m1 purple,1616,0.09764940479787299,15.0,0.09761401389308366,339,0.0463768115942029,0.03256076163502162,0.00044206146581291243
49,MAYC,Background,m2 army green,450,0.02719197534594235,1.0,0.02718212020537602,288,0.0463768115942029,0.03256076163502162,3.427874979594324e-05
50,MAYC,Background,m2 orange,491,0.0296694664330171,3.0,0.02965871337964361,293,0.0463768115942029,0.03256076163502162,4.0809655701510085e-05
51,MAYC,Background,m1 blue,1532,0.09257356939996374,11.0,0.09254001812141346,335,0.0463768115942029,0.03256076163502162,0.0003972990047460439
52,MAYC,Background,m1 new punk blue,1535,0.09275484923560336,12.0,0.09272123225611598,336,0.0463768115942029,0.03256076163502162,0.0003988565295701055
53,MAYC,Background,m2 yellow,537,0.032449090579491205,8.0,0.032437330111748715,304,0.0463768115942029,0.03256076163502162,4.881446320941411e-05
54,MAYC,Clothes,m2 bayc t red,56,0.004121890181068747,12.0,0.0033826638477801266,52,0.2492753623188406,0.007907063424014541,3.475638624353094e-06
55,MAYC,Clothes,m1 stunt jacket,234,0.01722361254232298,53.0,0.01413470250679553,219,0.2492753623188406,0.007907063424014541,6.0686246337716204e-05
56,MAYC,Clothes,m2 kings robe,32,0.00235536581775357,2.0,0.0019329507701600726,20,0.2492753623188406,0.007907063424014541,1.134902407952031e-06
57,MAYC,Clothes,m2 vietnam jacket,97,0.007139702635065508,29.0,0.00585925702204772,118,0.2492753623188406,0.007907063424014541,1.0428024176192048e-05
58,MAYC,Clothes,m1 toga,286,0.02105108199617253,63.0,0.01727574750830565,245,0.2492753623188406,0.007907063424014541,9.065476304769952e-05
59,MAYC,Clothes,m2 black holes t,75,0.005520388635359929,19.0,0.0045303533675626695,80,0.2492753623188406,0.007907063424014541,6.234205121806809e-06
60,MAYC,Clothes,m1 work vest,228,0.016781981451494184,52.0,0.013772274237390516,216,0.2492753623188406,0.007907063424014541,5.76140300536898e-05
61,MAYC,Clothes,m1 cowboy shirt,159,0.01170322390696305,41.0,0.00960434913923286,174,0.2492753623188406,0.007907063424014541,2.8019011499448523e-05
62,MAYC,Clothes,m1 hip hop,154,0.011335197997939054,40.0,0.009302325581395349,171,0.2492753623188406,0.007907063424014541,2.6284517096670273e-05
63,MAYC,Clothes,m1 lab coat,183,0.013469748270278227,44.0,0.011054062216852914,186,0.2492753623188406,0.007907063424014541,3.711596361318902e-05
64,MAYC,Clothes,m1 tuxedo tee,285,0.02097747681436773,62.0,0.017215342796738146,243,0.2492753623188406,0.007907063424014541,9.002192195889033e-05
65,MAYC,Clothes,m2 work vest,95,0.00699249227145591,28.0,0.005738447598912715,115,0.2492753623188406,0.007907063424014541,1.0002435773210035e-05
66,MAYC,Clothes,m1 bayc t black,265,0.01950537317827175,57.0,0.0160072485653881,229,0.2492753623188406,0.007907063424014541,7.783058749846812e-05
67,MAYC,Clothes,m2 space suit,48,0.003533048726630355,8.0,0.0028994261552401086,38,0.2492753623188406,0.007907063424014541,2.5535304178920687e-06
68,MAYC,Clothes,m2 puffy vest,93,0.006845281907846312,26.0,0.00561763817577771,111,0.2492753623188406,0.007907063424014541,9.585713795290148e-06
69,MAYC,Clothes,m2 navy striped tee,125,0.009200647725599882,36.0,0.007550588945937783,146,0.2492753623188406,0.007907063424014541,1.731723644946336e-05
70,MAYC,Clothes,m2 guayabera,93,0.006845281907846312,26.0,0.00561763817577771,112,0.2492753623188406,0.007907063424014541,9.585713795290148e-06
71,MAYC,Clothes,m2 tuxedo tee,88,0.006477255998822317,24.0,0.0053156146179402,98,0.2492753623188406,0.007907063424014541,8.582699460137234e-06
72,MAYC,Clothes,m1 bone tee,294,0.021639923450610922,65.0,0.017758985200845664,247,0.2492753623188406,0.007907063424014541,9.579728958373215e-05
73,MAYC,Clothes,m1 bayc t red,169,0.01243927572501104,42.0,0.010208396254907883,181,0.2492753623188406,0.007907063424014541,3.165424577491987e-05
74,MAYC,Clothes,m2 black suit,38,0.0027969969085823642,4.0,0.002295379039565086,25,0.2492753623188406,0.007907063424014541,1.6003897237136058e-06
75,MAYC,Clothes,m1 prison jumpsuit,298,0.02193434417783012,66.0,0.018000604047115676,249,0.2492753623188406,0.007907063424014541,9.842175140212124e-05
76,MAYC,Clothes,m1 prom dress,113,0.008317385543942294,31.0,0.006825732407127756,132,0.2492753623188406,0.007907063424014541,1.4151922702284648e-05
77,MAYC,Clothes,m2 tanktop,94,0.0069188870896511115,27.0,0.005678042887345213,114,0.2492753623188406,0.007907063424014541,9.79296648111733e-06
78,MAYC,Clothes,m2 bone tee,70,0.005152362726335934,18.0,0.004228329809725159,70,0.2492753623188406,0.007907063424014541,5.430685350551709e-06
79,MAYC,Clothes,m2 prison jumpsuit,83,0.006109230089798322,21.0,0.005013591060102688,89,0.2492753623188406,0.007907063424014541,7.635100281622596e-06
80,MAYC,Clothes,m1 black suit,60,0.004416310908287944,14.0,0.003624282694050136,58,0.2492753623188406,0.007907063424014541,3.989891277956359e-06
81,MAYC,Clothes,m1 leather jacket,246,0.01810687472398057,54.0,0.014859559045605557,222,0.2492753623188406,0.007907063424014541,6.707007238244638e-05
82,MAYC,Clothes,m1 rainbow suspenders,176,0.012954511997644634,43.0,0.0106312292358804,184,0.2492753623188406,0.007907063424014541,3.4330797840548936e-05
83,MAYC,Clothes,m1 sleeveless t,326,0.023995289268364493,67.0,0.01969193597100574,259,0.2492753623188406,0.007907063424014541,0.00011778602373780275
84,MAYC,Clothes,m1 lumberjack shirt,277,0.02038863535992934,60.0,0.016732105104198126,235,0.2492753623188406,0.007907063424014541,8.503899107397593e-05
85,MAYC,Clothes,m1 bone necklace,259,0.019063742087442957,55.0,0.015644820295983086,224,0.2492753623188406,0.007907063424014541,7.43460824490529e-05
86,MAYC,Clothes,m1 smoking jacket,278,0.02046224054173414,61.0,0.01679250981576563,236,0.2492753623188406,0.007907063424014541,8.56540993126609e-05
87,MAYC,Clothes,m2 caveman pelt,75,0.005520388635359929,19.0,0.0045303533675626695,77,0.2492753623188406,0.007907063424014541,6.234205121806809e-06
88,MAYC,Clothes,m1 guayabera,286,0.02105108199617253,63.0,0.01727574750830565,244,0.2492753623188406,0.007907063424014541,9.065476304769952e-05
89,MAYC,Clothes,m2 admirals coat,35,0.002576181363167967,3.0,0.0021141649048625794,22,0.2492753623188406,0.007907063424014541,1.3576713376379272e-06
90,MAYC,Clothes,m2 lumberjack shirt,84,0.0061828352716031204,22.0,0.00507399577167019,91,0.2492753623188406,0.007907063424014541,7.82018690479446e-06
91,MAYC,Clothes,m1 navy striped tee,397,0.029221257176505228,72.0,0.0239806704922984,274,0.2492753623188406,0.007907063424014541,0.00017467854845206214
92,MAYC,Clothes,m2 pimp coat,50,0.003680259090239953,10.0,0.0030202355783751134,42,0.2492753623188406,0.007907063424014541,2.7707578319141377e-06
93,MAYC,Clothes,m2 wool turtleneck,115,0.008464595907551891,33.0,0.00694654183026276,138,0.2492753623188406,0.007907063424014541,1.4657308930825786e-05
94,MAYC,Clothes,m1 kings robe,89,0.006550861180627116,25.0,0.005376019329507702,101,0.2492753623188406,0.007907063424014541,8.778869114636753e-06
95,MAYC,Clothes,m1 striped tee,516,0.03798027381127631,74.0,0.03116883116883117,302,0.2492753623188406,0.007907063424014541,0.0002950923589176522
96,MAYC,Clothes,m2 hip hop,59,0.004342705726483144,13.0,0.0035638779824826335,55,0.2492753623188406,0.007907063424014541,3.858003205157245e-06
97,MAYC,Clothes,m1 hawaiian,351,0.02583541881348447,71.0,0.021202053760193296,268,0.2492753623188406,0.007907063424014541,0.00013654405425986147
98,MAYC,Clothes,m2 sleeveless t,85,0.00625644045340792,23.0,0.005134400483237693,95,0.2492753623188406,0.007907063424014541,8.007490134231857e-06
99,MAYC,Clothes,m2 smoking jacket,70,0.005152362726335934,18.0,0.004228329809725159,71,0.2492753623188406,0.007907063424014541,5.430685350551709e-06
100,MAYC,Clothes,m1 vietnam jacket,274,0.02016781981451494,59.0,0.01655089096949562,232,0.2492753623188406,0.007907063424014541,8.320696599551431e-05
101,MAYC,Clothes,m1 caveman pelt,217,0.015972324451641394,51.0,0.013107822410147992,213,0.2492753623188406,0.007907063424014541,5.2188886218801925e-05
102,MAYC,Clothes,m2 tweed suit,55,0.004048284999263949,11.0,0.0033222591362126247,48,0.2492753623188406,0.007907063424014541,3.352616976616107e-06
103,MAYC,Clothes,m2 hawaiian,115,0.008464595907551891,33.0,0.00694654183026276,137,0.2492753623188406,0.007907063424014541,1.4657308930825786e-05
104,MAYC,Clothes,m2 sleeveless logo t,45,0.0033122331812159575,6.0,0.002718212020537602,32,0.2492753623188406,0.007907063424014541,2.244313843850451e-06
105,MAYC,Clothes,m1 puffy vest,270,0.019873399087295747,58.0,0.01630927212322561,231,0.2492753623188406,0.007907063424014541,8.079529837861625e-05
106,MAYC,Clothes,m1 tweed suit,197,0.014500220815545414,48.0,0.011899728178797947,202,0.2492753623188406,0.007907063424014541,4.3012136279502305e-05
107,MAYC,Clothes,m2 tie dye,65,0.004784336817311939,16.0,0.003926306251887647,65,0.2492753623188406,0.007907063424014541,4.682580735934892e-06
108,MAYC,Clothes,m1 admirals coat,83,0.006109230089798322,21.0,0.005013591060102688,87,0.2492753623188406,0.007907063424014541,7.635100281622596e-06
109,MAYC,Clothes,m2 striped tee,149,0.01096717208891506,39.0,0.009000302023557838,166,0.2492753623188406,0.007907063424014541,2.460543785053031e-05
110,MAYC,Clothes,m2 leather punk jacket,75,0.005520388635359929,19.0,0.0045303533675626695,79,0.2492753623188406,0.007907063424014541,6.234205121806809e-06
111,MAYC,Clothes,m1 black holes t,264,0.01943176799646695,56.0,0.015946843853820596,228,0.2492753623188406,0.007907063424014541,7.724429514123508e-05
112,MAYC,Clothes,m2 prom dress,43,0.0031650228176063593,5.0,0.0025974025974025974,29,0.2492753623188406,0.007907063424014541,2.049252492483696e-06
113,MAYC,Clothes,m2 bandolier,64,0.00471073163550714,15.0,0.003865901540320145,64,0.2492753623188406,0.007907063424014541,4.539609631808124e-06
114,MAYC,Clothes,m2 black t,140,0.010304725452671868,38.0,0.008456659619450317,161,0.2492753623188406,0.007907063424014541,2.1722741402206836e-05
115,MAYC,Clothes,m1 sailor shirt,340,0.02502576181363168,69.0,0.02053760193295077,265,0.2492753623188406,0.007907063424014541,0.00012811984214770972
116,MAYC,Clothes,m1 service,185,0.013616958633887826,45.0,0.01117487163998792,189,0.2492753623188406,0.007907063424014541,3.793167471890455e-05
117,MAYC,Clothes,m1 black t,427,0.031429412630649196,73.0,0.025792811839323467,283,0.2492753623188406,0.007907063424014541,0.00020207580189402912
118,MAYC,Clothes,m2 service,49,0.003606653908435154,9.0,0.002959830866807611,40,0.2492753623188406,0.007907063424014541,2.6610358217703378e-06
119,MAYC,Clothes,m1 space suit,138,0.01015751508906227,37.0,0.008335850196315312,159,0.2492753623188406,0.007907063424014541,2.1106524860389133e-05
120,MAYC,Clothes,m1 biker vest,327,0.02406889445016929,68.0,0.01975234068257324,260,0.2492753623188406,0.007907063424014541,0.00011850974568349871
121,MAYC,Clothes,m1 tanktop,292,0.021492713087001326,64.0,0.017638175777710662,246,0.2492753623188406,0.007907063424014541,9.449835831213082e-05
122,MAYC,Clothes,m2 biker vest,114,0.008390990725747092,32.0,0.006886137118695258,134,0.2492753623188406,0.007907063424014541,1.440350751342245e-05
123,MAYC,Clothes,m1 pimp coat,100,0.007360518180479906,30.0,0.006040471156750227,121,0.2492753623188406,0.007907063424014541,1.108303132765655e-05
124,MAYC,Clothes,m1 sleeveless logo t,193,0.014205800088326219,47.0,0.011658109332527937,198,0.2492753623188406,0.007907063424014541,4.128318339238789e-05
125,MAYC,Clothes,m2 toga,84,0.0061828352716031204,22.0,0.00507399577167019,90,0.2492753623188406,0.007907063424014541,7.82018690479446e-06
126,MAYC,Clothes,m2 blue dress,29,0.0021345502723391727,1.0,0.0017517366354575657,14,0.2492753623188406,0.007907063424014541,9.320829346559159e-07
127,MAYC,Clothes,m2 bayc t black,100,0.007360518180479906,30.0,0.006040471156750227,119,0.2492753623188406,0.007907063424014541,1.108303132765655e-05
128,MAYC,Clothes,m2 stunt jacket,67,0.004931547180921537,17.0,0.004047115675022652,66,0.2492753623188406,0.007907063424014541,4.975172762985026e-06
129,MAYC,Clothes,m2 sailor shirt,118,0.008685411452966288,35.0,0.007127755964965267,140,0.2492753623188406,0.007907063424014541,1.543201282062898e-05
130,MAYC,Clothes,m1 wool turtleneck,342,0.02517297217724128,70.0,0.020658411356085774,267,0.2492753623188406,0.007907063424014541,0.00012963156762080207
131,MAYC,Clothes,m2 lab coat,56,0.004121890181068747,12.0,0.0033826638477801266,50,0.2492753623188406,0.007907063424014541,3.475638624353094e-06
132,MAYC,Clothes,m2 rainbow suspenders,48,0.003533048726630355,8.0,0.0028994261552401086,39,0.2492753623188406,0.007907063424014541,2.5535304178920687e-06
133,MAYC,Clothes,m2 bone necklace,83,0.006109230089798322,21.0,0.005013591060102688,88,0.2492753623188406,0.007907063424014541,7.635100281622596e-06
134,MAYC,Clothes,m1 tie dye,191,0.01405858972471662,46.0,0.011537299909392933,196,0.2492753623188406,0.007907063424014541,4.043200658642386e-05
135,MAYC,Clothes,m1 bandolier,207,0.015236272633593406,50.0,0.012503775294472969,208,0.2492753623188406,0.007907063424014541,4.748968093587555e-05
136,MAYC,Clothes,m2 cowboy shirt,47,0.0034594435448255557,7.0,0.0028390214436726066,34,0.2492753623188406,0.007907063424014541,2.4482416202793323e-06
137,MAYC,Clothes,m2 leather jacket,82,0.006035624907993523,20.0,0.004953186348535186,85,0.2492753623188406,0.007907063424014541,7.4522302647162655e-06
138,MAYC,Clothes,m1 blue dress,117,0.00861180627116149,34.0,0.007067351253397765,139,0.2492753623188406,0.007907063424014541,1.5171561584429051e-05
139,MAYC,Clothes,m1 leather punk jacket,205,0.015089062269983806,49.0,0.012382965871337965,207,0.2492753623188406,0.007907063424014541,4.6576439154476655e-05
140,MAYC,Eyes,m2 blue beams,50,0.003021330593993595,2.0,0.0030202355783751134,43,0.13333333333333333,0.022165819404006543,1.2166840205350226e-06
141,MAYC,Eyes,m2 x eyes,87,0.005257115233548855,6.0,0.005255209906372697,97,0.13333333333333333,0.022165819404006543,3.683632540571834e-06
142,MAYC,Eyes,m2 sleepy,302,0.018248836787721313,26.0,0.018242222893385684,252,0.13333333333333333,0.022165819404006543,4.438657976355047e-05
143,MAYC,Eyes,m2 hypnotized,100,0.00604266118798719,9.0,0.006040471156750227,120,0.13333333333333333,0.022165819404006543,4.8667360821400905e-06
144,MAYC,Eyes,m1 hypnotized,263,0.015892198924406308,24.0,0.015886439142253097,227,0.13333333333333333,0.022165819404006543,3.366272680655479e-05
145,MAYC,Eyes,m1 sleepy,947,0.05722400145023868,43.0,0.05720326185442465,327,0.13333333333333333,0.022165819404006543,0.00043645327190879724
146,MAYC,Eyes,m2 robot,141,0.008520152275061938,14.0,0.008517064331017819,162,0.13333333333333333,0.022165819404006543,9.675558004902713e-06
147,MAYC,Eyes,m2 holographic,68,0.004109009607831289,4.0,0.004107520386590154,68,0.13333333333333333,0.022165819404006543,2.2503787643815775e-06
148,MAYC,Eyes,m1 crazy,538,0.03250951719137108,36.0,0.03249773482331622,306,0.13333333333333333,0.022165819404006543,0.00014086475585589565
149,MAYC,Eyes,m2 laser eyes,57,0.003444316877152698,3.0,0.003443068559347629,53,0.13333333333333333,0.022165819404006543,1.5812025530873152e-06
150,MAYC,Eyes,m2 sunglasses,135,0.008157592603782706,11.0,0.008154636061612805,155,0.13333333333333333,0.022165819404006543,8.869626509700314e-06
151,MAYC,Eyes,m1 zombie,415,0.02507704393014684,31.0,0.02506795530051344,280,0.13333333333333333,0.022165819404006543,8.38173621746577e-05
152,MAYC,Eyes,m1 closed,875,0.052873285394887906,42.0,0.052854122621564484,325,0.13333333333333333,0.022165819404006543,0.0003726094812888506
153,MAYC,Eyes,m2 wide eyed,203,0.012266602211613995,21.0,0.01226215644820296,205,0.13333333333333333,0.022165819404006543,2.00553327208911e-05
154,MAYC,Eyes,m2 sad,212,0.012810441718532841,22.0,0.012805798852310481,211,0.13333333333333333,0.022165819404006543,2.187305864757042e-05
155,MAYC,Eyes,m1 scumbag,284,0.017161157773883617,25.0,0.017154938085170643,241,0.13333333333333333,0.022165819404006543,3.925314654410911e-05
156,MAYC,Eyes,m2 scumbag,92,0.0055592482929482144,7.0,0.005557233464210208,109,0.13333333333333333,0.022165819404006543,4.119205419923372e-06
157,MAYC,Eyes,m1 eyepatch,419,0.025318750377666323,32.0,0.025309574146783448,281,0.13333333333333333,0.022165819404006543,8.544090533165964e-05
158,MAYC,Eyes,m1 heart,503,0.030394585775575564,34.0,0.03038356991845364,297,0.13333333333333333,0.022165819404006543,0.0001231328029406182
159,MAYC,Eyes,m1 x eyes,334,0.020182488367877213,28.0,0.020175173663545758,263,0.13333333333333333,0.022165819404006543,5.429136103792199e-05
160,MAYC,Eyes,m1 wide eyed,696,0.04205692186839084,41.0,0.042041679250981574,319,0.13333333333333333,0.022165819404006543,0.00023575248259659738
161,MAYC,Eyes,m2 crazy,144,0.008701432110701552,15.0,0.008698278465720325,164,0.13333333333333333,0.022165819404006543,1.009166393992569e-05
162,MAYC,Eyes,m1 blue beams,74,0.00447156927911052,5.0,0.0044699486559951675,76,0.13333333333333333,0.022165819404006543,2.6650246785799133e-06
163,MAYC,Eyes,m1 coins,612,0.0369810864704816,38.0,0.03696768347931138,312,0.13333333333333333,0.022165819404006543,0.0001822806799149078
164,MAYC,Eyes,m1 angry,507,0.030636292223095052,35.0,0.03062518876472365,299,0.13333333333333333,0.022165819404006543,0.0001250989643178028
165,MAYC,Eyes,m2 cyborg,48,0.002900477370233851,1.0,0.0028994261552401086,36,0.13333333333333333,0.022165819404006543,1.1212959933250768e-06
166,MAYC,Eyes,m1 laser eyes,97,0.005861381352347574,8.0,0.00585925702204772,117,0.13333333333333333,0.022165819404006543,4.579111979685611e-06
167,MAYC,Eyes,m2 eyepatch,144,0.008701432110701552,15.0,0.008698278465720325,165,0.13333333333333333,0.022165819404006543,1.009166393992569e-05
168,MAYC,Eyes,m2 blindfold,101,0.006103087799867062,10.0,0.006100875868317729,122,0.13333333333333333,0.022165819404006543,4.964557477391106e-06
169,MAYC,Eyes,m2 zombie,136,0.008218019215662578,12.0,0.008215040773180308,158,0.13333333333333333,0.022165819404006543,9.00151505752631e-06
170,MAYC,Eyes,m2 bored,634,0.03831047193183878,39.0,0.03829658713379644,315,0.13333333333333333,0.022165819404006543,0.0001956213768632702
171,MAYC,Eyes,m2 angry,181,0.010937216750256813,17.0,0.01093325279371791,185,0.13333333333333333,0.022165819404006543,1.594391407869915e-05
172,MAYC,Eyes,m2 bloodshot,340,0.020545048039156445,29.0,0.02053760193295077,266,0.13333333333333333,0.022165819404006543,5.625946910953945e-05
173,MAYC,Eyes,m1 3d,597,0.036074687292283525,37.0,0.03606161280579885,311,0.13333333333333333,0.022165819404006543,0.00017345485402994675
174,MAYC,Eyes,m2 heart,159,0.00960783128889963,16.0,0.00960434913923286,175,0.13333333333333333,0.022165819404006543,1.230359548925836e-05
175,MAYC,Eyes,m1 blindfold,314,0.018973956130279777,27.0,0.01896707943219571,255,0.13333333333333333,0.022165819404006543,4.798407107546844e-05
176,MAYC,Eyes,m1 cyborg,140,0.008459725663182066,13.0,0.008456659619450317,160,0.13333333333333333,0.022165819404006543,9.538802720994577e-06
177,MAYC,Eyes,m1 sad,655,0.039579430781316094,40.0,0.03956508607671398,317,0.13333333333333333,0.022165819404006543,0.00020879514476401524
178,MAYC,Eyes,m1 holographic,198,0.011964469152214635,20.0,0.011960132890365448,203,0.13333333333333333,0.022165819404006543,1.907955213642201e-05
179,MAYC,Eyes,m2 coins,197,0.011904042540334763,19.0,0.011899728178797947,201,0.13333333333333333,0.022165819404006543,1.8887316061177478e-05
180,MAYC,Eyes,m1 bored,2155,0.13021934860112394,45.0,0.13017215342796737,344,0.13333333333333333,0.022165819404006543,0.0022601244033860633
181,MAYC,Eyes,m1 robot,435,0.026285576167744275,33.0,0.026276049531863487,284,0.13333333333333333,0.022165819404006543,9.209081351429587e-05
182,MAYC,Eyes,m2 closed,260,0.015710919088766692,23.0,0.01570522500755059,225,0.13333333333333333,0.022165819404006543,3.289913591526701e-05
183,MAYC,Eyes,m1 sunglasses,414,0.025016617318266966,30.0,0.025007550588945937,279,0.13333333333333333,0.022165819404006543,8.341390975344828e-05
184,MAYC,Eyes,m2 3d,186,0.011239349809656173,18.0,0.01123527635155542,191,0.13333333333333333,0.022165819404006543,1.6836960149771856e-05
