,Symbol,Attribute,Trait,Count,Trait_Frequency,Trait_Rank,Overall_Frequency,Overall_Rank,Attribute_Frequency,Attribute_std_dev,Rarity_Score
44,DOGGY,Hats,sakkat,271,0.03443893760325327,26.0,0.0271,122,0.19689119170984457,0.012277326346507246,0.00018375760592658142
45,DOGGY,Hats,afro hair,300,0.03812428516965307,33.0,0.03,130,0.19689119170984457,0.012277326346507246,0.00022519007820416838
46,DOGGY,Hats,trench helmet,115,0.014614309315033677,7.0,0.0115,47,0.19689119170984457,0.012277326346507246,3.309043093611252e-05
47,DOGGY,Hats,halo,278,0.035328504257211846,30.0,0.0278,127,0.19689119170984457,0.012277326346507246,0.00019337322226589942
48,DOGGY,Clothing,hazard suit,98,0.012027491408934709,9.0,0.0098,36,0.21761658031088082,0.013958751797417582,2.5650339191282517e-05
49,DOGGY,Clothing,hoodie,223,0.0273686794305351,26.0,0.0223,99,0.21761658031088082,0.013958751797417582,0.0001328160888841408
50,DOGGY,Clothing,gakuran,235,0.02884143348060874,29.0,0.0235,108,0.21761658031088082,0.013958751797417582,0.00014749479194487474
51,DOGGY,Clothing,v-neck,230,0.028227785959744723,28.0,0.023,105,0.21761658031088082,0.013958751797417582,0.00014128518775706424
52,DOGGY,Clothing,soviet spacesuit,24,0.0029455081001472753,2.0,0.0024,17,0.21761658031088082,0.013958751797417582,1.5383793600769187e-06
53,DOGGY,Clothing,kimono,227,0.027859597447226315,27.0,0.0227,102,0.21761658031088082,0.013958751797417582,0.00013762352438438118
54,DOGGY,Clothing,mechanized collar,75,0.009204712812960236,5.0,0.0075,25,0.21761658031088082,0.013958751797417582,1.5023235938251162e-05
55,DOGGY,Clothing,rider jacket,170,0.020864015709376533,21.0,0.017,70,0.21761658031088082,0.013958751797417582,7.71860477538593e-05
56,DOGGY,Clothing,winter jacket,183,0.022459499263622975,24.0,0.0183,80,0.21761658031088082,0.013958751797417582,8.944233748197211e-05
57,DOGGY,Clothing,k9 vest,164,0.020127638684339717,17.0,0.0164,65,0.21761658031088082,0.013958751797417582,7.18337695635917e-05
58,DOGGY,Clothing,scarf,310,0.03804614629356897,36.0,0.031,133,0.21761658031088082,0.013958751797417582,0.00025666363976283317
59,DOGGY,Clothing,royal cape,72,0.008836524300441826,4.0,0.0072,24,0.21761658031088082,0.013958751797417582,1.384541424069227e-05
60,DOGGY,Clothing,business casual,245,0.03006872852233677,31.0,0.0245,114,0.21761658031088082,0.013958751797417582,0.00016031461994551574
61,DOGGY,Clothing,fur jacket,91,0.011168384879725086,7.0,0.0091,31,0.21761658031088082,0.013958751797417582,2.2116874098605844e-05
62,DOGGY,Clothing,eth collar,166,0.020373097692685322,19.0,0.0166,67,0.21761658031088082,0.013958751797417582,7.359649591367984e-05
63,DOGGY,Clothing,rag cape,209,0.025650466372115856,25.0,0.0209,91,0.21761658031088082,0.013958751797417582,0.00011666310560333314
64,DOGGY,Clothing,cape & t-shirt,169,0.02074128620520373,20.0,0.0169,69,0.21761658031088082,0.013958751797417582,7.628064740131402e-05
65,DOGGY,Clothing,apollo spacesuit,28,0.003436426116838488,3.0,0.0028,20,0.21761658031088082,0.013958751797417582,2.0939052401046953e-06
66,DOGGY,Clothing,general jacket,86,0.01055473735886107,6.0,0.0086,28,0.21761658031088082,0.013958751797417582,1.975321831098766e-05
67,DOGGY,Clothing,party suit,154,0.018900343642611683,11.0,0.0154,55,0.21761658031088082,0.013958751797417582,6.334063351316703e-05
68,DOGGY,Clothing,varsity jacket,162,0.019882179675994108,15.0,0.0162,63,0.21761658031088082,0.013958751797417582,7.009240959350461e-05
69,DOGGY,Clothing,samurai armor,163,0.02000490918016691,16.0,0.0163,64,0.21761658031088082,0.013958751797417582,7.0960418781048e-05
70,DOGGY,Clothing,overlord cape,98,0.012027491408934709,9.0,0.0098,39,0.21761658031088082,0.013958751797417582,2.5650339191282517e-05
71,DOGGY,Clothing,scientist suit,177,0.021723122238586155,23.0,0.0177,77,0.21761658031088082,0.013958751797417582,8.367341488168366e-05
72,DOGGY,Clothing,sweater,252,0.030927835051546393,33.0,0.0252,117,0.21761658031088082,0.013958751797417582,0.00016960632444848033
73,DOGGY,Clothing,life vest,93,0.011413843888070692,8.0,0.0093,32,0.21761658031088082,0.013958751797417582,2.3099727578654985e-05
74,DOGGY,Clothing,striped tie,334,0.04099165439371625,37.0,0.0334,136,0.21761658031088082,0.013958751797417582,0.00029794348592489717
75,DOGGY,Clothing,dog collar,385,0.04725085910652921,39.0,0.0385,147,0.21761658031088082,0.013958751797417582,0.00039587895945729395
76,DOGGY,Clothing,dogex spacesuit,15,0.001840942562592047,1.0,0.0015,12,0.21761658031088082,0.013958751797417582,6.009294375300464e-07
77,DOGGY,Clothing,drifter jacket,159,0.0195139911634757,12.0,0.0159,58,0.21761658031088082,0.013958751797417582,6.752043160087601e-05
78,DOGGY,Clothing,scarf & t-shirt,151,0.018532155130093275,10.0,0.0151,53,0.21761658031088082,0.013958751797417582,6.089685380054484e-05
79,DOGGY,Clothing,gold collar,161,0.019759450171821305,14.0,0.0161,61,0.21761658031088082,0.013958751797417582,6.922974200096148e-05
80,DOGGY,Clothing,stonks,307,0.03767795778105056,35.0,0.0307,132,0.21761658031088082,0.013958751797417582,0.000251719993590086
81,DOGGY,Clothing,padded vest,265,0.032523318605792835,34.0,0.0265,121,0.21761658031088082,0.013958751797417582,0.00018755675444687785
82,DOGGY,Clothing,bandana,665,0.08161512027491409,40.0,0.0665,170,0.21761658031088082,0.013958751797417582,0.0011810934244965547
83,DOGGY,Clothing,tropical shirt,246,0.030191458026509573,32.0,0.0246,115,0.21761658031088082,0.013958751797417582,0.00016162598151808131
84,DOGGY,Clothing,sphere necklace,238,0.029209621993127148,30.0,0.0238,111,0.21761658031088082,0.013958751797417582,0.00015128465359756424
85,DOGGY,Clothing,iron collar,238,0.029209621993127148,30.0,0.0238,112,0.21761658031088082,0.013958751797417582,0.00015128465359756424
86,DOGGY,Clothing,padded armor,175,0.02147766323024055,22.0,0.0175,73,0.21761658031088082,0.013958751797417582,8.179317344158966e-05
87,DOGGY,Clothing,adventurer cape,160,0.019636720667648502,13.0,0.016,60,0.21761658031088082,0.013958751797417582,6.837241600341862e-05
88,DOGGY,Clothing,tie,380,0.046637211585665195,38.0,0.038,144,0.21761658031088082,0.013958751797417582,0.00038566315901928316
89,DOGGY,Clothing,adventurer jacket,165,0.02025036818851252,18.0,0.0165,66,0.21761658031088082,0.013958751797417582,7.271246194113563e-05
90,DOGGY,Mouth,whistle,567,0.0567,25.0,0.0567,163,0.17616580310880828,0.028992653884023004,0.0005663536787564767
91,DOGGY,Mouth,beard,190,0.019,15.0,0.019,82,0.17616580310880828,0.028992653884023004,6.359585492227978e-05
92,DOGGY,Mouth,venomous,7,0.0007,2.0,0.0007,2,0.17616580310880828,0.028992653884023004,8.632124352331606e-08
93,DOGGY,Mouth,tongue out,612,0.0612,28.0,0.0612,168,0.17616580310880828,0.028992653884023004,0.0006598184455958548
94,DOGGY,Mouth,original,1183,0.1183,31.0,0.1183,182,0.17616580310880828,0.028992653884023004,0.00246542103626943
95,DOGGY,Mouth,demon mask,10,0.001,4.0,0.001,6,0.17616580310880828,0.028992653884023004,1.7616580310880828e-07
96,DOGGY,Mouth,iron jaw,210,0.021,18.0,0.021,92,0.17616580310880828,0.028992653884023004,7.768911917098446e-05
97,DOGGY,Mouth,mask,97,0.0097,7.0,0.0097,34,0.17616580310880828,0.028992653884023004,1.657544041450777e-05
98,DOGGY,Mouth,pizza,349,0.0349,19.0,0.0349,137,0.17616580310880828,0.028992653884023004,0.00021457170984455959
99,DOGGY,Mouth,stick,198,0.0198,17.0,0.0198,85,0.17616580310880828,0.028992653884023004,6.90640414507772e-05
100,DOGGY,Mouth,masculine,99,0.0099,9.0,0.0099,41,0.17616580310880828,0.028992653884023004,1.72660103626943e-05
101,DOGGY,Mouth,smoking,371,0.0371,22.0,0.0371,141,0.17616580310880828,0.028992653884023004,0.00024247637305699482
102,DOGGY,Mouth,cavities,367,0.0367,21.0,0.0367,140,0.17616580310880828,0.028992653884023004,0.00023727595854922283
103,DOGGY,Mouth,golden jaw,98,0.0098,8.0,0.0098,38,0.17616580310880828,0.028992653884023004,1.6918963730569946e-05
104,DOGGY,Mouth,alien,10,0.001,4.0,0.001,5,0.17616580310880828,0.028992653884023004,1.7616580310880828e-07
105,DOGGY,Mouth,mustache,180,0.018,14.0,0.018,78,0.17616580310880828,0.028992653884023004,5.707772020725388e-05
106,DOGGY,Mouth,teeth showing,610,0.061,27.0,0.061,167,0.17616580310880828,0.028992653884023004,0.0006555129533678756
107,DOGGY,Mouth,beauty,391,0.0391,23.0,0.0391,148,0.17616580310880828,0.028992653884023004,0.0002693240414507772
108,DOGGY,Mouth,clown,177,0.0177,13.0,0.0177,76,0.17616580310880828,0.028992653884023004,5.519098445595855e-05
109,DOGGY,Mouth,grrrrr,582,0.0582,26.0,0.0582,166,0.17616580310880828,0.028992653884023004,0.0005967158549222797
110,DOGGY,Mouth,cyborg,5,0.0005,1.0,0.0005,1,0.17616580310880828,0.028992653884023004,4.404145077720207e-08
111,DOGGY,Mouth,party horn,363,0.0363,20.0,0.0363,138,0.17616580310880828,0.028992653884023004,0.00023213191709844556
112,DOGGY,Mouth,bone,416,0.0416,24.0,0.0416,152,0.17616580310880828,0.028992653884023004,0.0003048654922279792
113,DOGGY,Mouth,cigar,88,0.0088,6.0,0.0088,29,0.17616580310880828,0.028992653884023004,1.3642279792746113e-05
114,DOGGY,Mouth,sabertooth,13,0.0013,5.0,0.0013,7,0.17616580310880828,0.028992653884023004,2.9772020725388595e-07
115,DOGGY,Mouth,muzzle,104,0.0104,11.0,0.0104,44,0.17616580310880828,0.028992653884023004,1.90540932642487e-05
116,DOGGY,Mouth,underbit,367,0.0367,21.0,0.0367,139,0.17616580310880828,0.028992653884023004,0.00023727595854922283
117,DOGGY,Mouth,mouth open,636,0.0636,29.0,0.0636,169,0.17616580310880828,0.028992653884023004,0.0007125836269430051
118,DOGGY,Mouth,gasmask,8,0.0008,3.0,0.0008,3,0.17616580310880828,0.028992653884023004,1.127461139896373e-07
119,DOGGY,Mouth,pipe,97,0.0097,7.0,0.0097,35,0.17616580310880828,0.028992653884023004,1.657544041450777e-05
120,DOGGY,Mouth,frisbee,100,0.01,10.0,0.01,43,0.17616580310880828,0.028992653884023004,1.761658031088083e-05
121,DOGGY,Mouth,smile,1134,0.1134,30.0,0.1134,181,0.17616580310880828,0.028992653884023004,0.002265414715025907
122,DOGGY,Mouth,pierced,170,0.017,12.0,0.017,71,0.17616580310880828,0.028992653884023004,5.09119170984456e-05
123,DOGGY,Mouth,double chin,191,0.0191,16.0,0.0191,84,0.17616580310880828,0.028992653884023004,6.426704663212434e-05
124,DOGGY,Fur,cyborg,107,0.0107,4.0,0.0107,45,0.10880829015544041,0.025759706798235606,1.245746113989637e-05
125,DOGGY,Fur,blue,500,0.05,11.0,0.05,156,0.10880829015544041,0.025759706798235606,0.00027202072538860106
126,DOGGY,Fur,green,508,0.0508,12.0,0.0508,157,0.10880829015544041,0.025759706798235606,0.00028079502590673577
127,DOGGY,Fur,acid,380,0.038,6.0,0.038,145,0.10880829015544041,0.025759706798235606,0.00015711917098445595
128,DOGGY,Fur,zebra,424,0.0424,10.0,0.0424,154,0.10880829015544041,0.025759706798235606,0.00019561119170984455
129,DOGGY,Fur,original,858,0.0858,18.0,0.0858,173,0.10880829015544041,0.025759706798235606,0.0008010074611398964
130,DOGGY,Fur,snow,557,0.0557,16.0,0.0557,161,0.10880829015544041,0.025759706798235606,0.0003375766321243523
131,DOGGY,Fur,spot,418,0.0418,9.0,0.0418,153,0.10880829015544041,0.025759706798235606,0.00019011419689119168
132,DOGGY,Fur,pink,515,0.0515,13.0,0.0515,158,0.10880829015544041,0.025759706798235606,0.0002885867875647668
133,DOGGY,Fur,tiger,395,0.0395,8.0,0.0395,150,0.10880829015544041,0.025759706798235606,0.0001697681347150259
134,DOGGY,Fur,slime,98,0.0098,2.0,0.0098,37,0.10880829015544041,0.025759706798235606,1.0449948186528498e-05
135,DOGGY,Fur,alien,100,0.01,3.0,0.01,42,0.10880829015544041,0.025759706798235606,1.0880829015544042e-05
136,DOGGY,Fur,chocolate,558,0.0558,17.0,0.0558,162,0.10880829015544041,0.025759706798235606,0.00033878984455958555
137,DOGGY,Fur,coffee,949,0.0949,21.0,0.0949,176,0.10880829015544041,0.025759706798235606,0.000979928549222798
138,DOGGY,Fur,wave,394,0.0394,7.0,0.0394,149,0.10880829015544041,0.025759706798235606,0.00016890963730569947
139,DOGGY,Fur,black,886,0.0886,20.0,0.0886,175,0.10880829015544041,0.025759706798235606,0.0008541407253886009
140,DOGGY,Fur,giraffe,372,0.0372,5.0,0.0372,142,0.10880829015544041,0.025759706798235606,0.00015057326424870463
141,DOGGY,Fur,gray,540,0.054,14.0,0.054,159,0.10880829015544041,0.025759706798235606,0.0003172849740932642
142,DOGGY,Fur,gold,15,0.0015,1.0,0.0015,11,0.10880829015544041,0.025759706798235606,2.4481865284974094e-07
143,DOGGY,Fur,teal,554,0.0554,15.0,0.0554,160,0.10880829015544041,0.025759706798235606,0.00033395005181347144
144,DOGGY,Fur,iceberg,872,0.0872,19.0,0.0872,174,0.10880829015544041,0.025759706798235606,0.000827360829015544
145,DOGGY,Eyes,eyelashes,191,0.0191,9.0,0.0191,83,0.11917098445595854,0.06440287568870995,4.3474766839378236e-05
146,DOGGY,Eyes,sad,228,0.0228,17.0,0.0228,103,0.11917098445595854,0.06440287568870995,6.194984455958549e-05
147,DOGGY,Eyes,cyborg,14,0.0014,1.0,0.0014,8,0.11917098445595854,0.06440287568870995,2.3357512953367874e-07
148,DOGGY,Eyes,paranoid,159,0.0159,4.0,0.0159,59,0.11917098445595854,0.06440287568870995,3.012761658031088e-05
149,DOGGY,Eyes,demon eyes,218,0.0218,14.0,0.0218,95,0.11917098445595854,0.06440287568870995,5.6634818652849734e-05
150,DOGGY,Eyes,suspicious,207,0.0207,11.0,0.0207,89,0.11917098445595854,0.06440287568870995,5.1063575129533674e-05
151,DOGGY,Eyes,skeptical,775,0.0775,18.0,0.0775,171,0.11917098445595854,0.06440287568870995,0.000715770725388601
152,DOGGY,Eyes,robot,209,0.0209,12.0,0.0209,90,0.11917098445595854,0.06440287568870995,5.2055077720207246e-05
153,DOGGY,Eyes,beauty,215,0.0215,13.0,0.0215,94,0.11917098445595854,0.06440287568870995,5.508678756476683e-05
154,DOGGY,Eyes,bloodshot,201,0.0201,10.0,0.0201,86,0.11917098445595854,0.06440287568870995,4.814626943005181e-05
155,DOGGY,Eyes,crying,201,0.0201,10.0,0.0201,87,0.11917098445595854,0.06440287568870995,4.814626943005181e-05
156,DOGGY,Eyes,focused,999,0.0999,20.0,0.0999,179,0.11917098445595854,0.06440287568870995,0.001189327616580311
157,DOGGY,Eyes,tired,1088,0.1088,21.0,0.1088,180,0.11917098445595854,0.06440287568870995,0.0014106793782383419
158,DOGGY,Eyes,angry,183,0.0183,8.0,0.0183,81,0.11917098445595854,0.06440287568870995,3.990917098445596e-05
159,DOGGY,Eyes,crosseyed,222,0.0222,16.0,0.0222,98,0.11917098445595854,0.06440287568870995,5.873222797927461e-05
160,DOGGY,Eyes,scar,181,0.0181,7.0,0.0181,79,0.11917098445595854,0.06440287568870995,3.9041606217616587e-05
161,DOGGY,Eyes,eye shadow,157,0.0157,3.0,0.0157,56,0.11917098445595854,0.06440287568870995,2.9374455958549217e-05
162,DOGGY,Eyes,long lashes,220,0.022,15.0,0.022,96,0.11917098445595854,0.06440287568870995,5.7678756476683926e-05
163,DOGGY,Eyes,alien,16,0.0016,2.0,0.0016,13,0.11917098445595854,0.06440287568870995,3.050777202072539e-07
164,DOGGY,Eyes,rolling eyes,176,0.0176,6.0,0.0176,75,0.11917098445595854,0.06440287568870995,3.691440414507772e-05
165,DOGGY,Eyes,grumpy,162,0.0162,5.0,0.0162,62,0.11917098445595854,0.06440287568870995,3.127523316062175e-05
166,DOGGY,Eyes,covered,3123,0.3123,22.0,0.3123,191,0.11917098445595854,0.06440287568870995,0.011622899844559588
167,DOGGY,Eyes,puppy eyes,855,0.0855,19.0,0.0855,172,0.11917098445595854,0.06440287568870995,0.000871169689119171
168,DOGGY,Eyewear,sunglasses,991,0.25814014066163066,10.0,0.0991,178,0.05181347150259067,0.08225021997890741,0.001325476059044953
169,DOGGY,Eyewear,scopeshot,55,0.014326647564469915,1.0,0.0055,23,0.05181347150259067,0.08225021997890741,4.082723399201271e-06
170,DOGGY,Eyewear,futuristic,175,0.045584787705131545,3.0,0.0175,74,0.05181347150259067,0.08225021997890741,4.133335672745088e-05
171,DOGGY,Eyewear,eyepatch,253,0.0659025787965616,5.0,0.0253,118,0.05181347150259067,0.08225021997890741,8.639042712709887e-05
172,DOGGY,Eyewear,polarized,960,0.25006512112529306,9.0,0.096,177,0.05181347150259067,0.08225021997890741,0.0012438472346128565
173,DOGGY,Eyewear,monocle,238,0.0619953112789789,4.0,0.0238,110,0.05181347150259067,0.08225021997890741,7.645017660309315e-05
174,DOGGY,Eyewear,teashades,428,0.11148736650169315,8.0,0.0428,155,0.05181347150259067,0.08225021997890741,0.0002472362324493506
175,DOGGY,Eyewear,cyclops sunglasses,79,0.02057827559260224,2.0,0.0079,26,0.05181347150259067,0.08225021997890741,8.423231978319052e-06
176,DOGGY,Eyewear,3d glasses,383,0.09976556394894504,7.0,0.0383,146,0.05181347150259067,0.08225021997890741,0.00019798036783650748
177,DOGGY,Eyewear,retro glasses,277,0.07215420682469394,6.0,0.0277,125,0.05181347150259067,0.08225021997890741,0.00010355811031316176
178,DOGGY,Background,orange,1239,0.1239,10.0,0.1239,187,0.06735751295336788,0.05888173484387881,0.0010340193264248704
179,DOGGY,Background,green,1251,0.1251,12.0,0.1251,189,0.06735751295336788,0.05888173484387881,0.0010541457512953367
180,DOGGY,Background,wind,27,0.0027,4.0,0.0027,19,0.06735751295336788,0.05888173484387881,4.910362694300519e-07
181,DOGGY,Background,rays,18,0.0018,1.0,0.0018,15,0.06735751295336788,0.05888173484387881,2.1823834196891193e-07
182,DOGGY,Background,spiral,25,0.0025,3.0,0.0025,18,0.06735751295336788,0.05888173484387881,4.2098445595854924e-07
183,DOGGY,Background,lime,1251,0.1251,12.0,0.1251,190,0.06735751295336788,0.05888173484387881,0.0010541457512953367
184,DOGGY,Background,purple,1236,0.1236,9.0,0.1236,186,0.06735751295336788,0.05888173484387881,0.001029018031088083
185,DOGGY,Background,blue,1242,0.1242,11.0,0.1242,188,0.06735751295336788,0.05888173484387881,0.0010390327461139897
186,DOGGY,Background,vr,24,0.0024,2.0,0.0024,16,0.06735751295336788,0.05888173484387881,3.8797927461139894e-07
187,DOGGY,Background,gray,1231,0.1231,8.0,0.1231,185,0.06735751295336788,0.05888173484387881,0.001020709481865285
188,DOGGY,Background,beige,1198,0.1198,6.0,0.1198,183,0.06735751295336788,0.05888173484387881,0.000966717720207254
189,DOGGY,Background,firestorm,29,0.0029,5.0,0.0029,21,0.06735751295336788,0.05888173484387881,5.664766839378238e-07
190,DOGGY,Background,red,1229,0.1229,7.0,0.1229,184,0.06735751295336788,0.05888173484387881,0.0010173954922279792
191,DOGGY,Gender,doge,5000,0.5,1.0,0.5,192,0.010362694300518135,0.0,0.0025906735751295338
192,DOGGY,Gender,doggo,5000,0.5,1.0,0.5,193,0.010362694300518135,0.0,0.0025906735751295338
