,Symbol,Attribute,Trait,Count,Trait_Frequency,Trait_Rank,Overall_Frequency,Overall_Rank,Attribute_Frequency,Attribute_std_dev,Rarity_Score
24,BAYC,Mouth,bored pizza,50,0.005,5.0,0.005,8,0.19642857142857142,0.04523478471699652,4.910714285714286e-06
25,BAYC,Mouth,bored unshaven kazoo,61,0.0061,6.0,0.0061,9,0.19642857142857142,0.04523478471699652,7.309107142857144e-06
26,BAYC,Mouth,rage,266,0.0266,24.0,0.0266,104,0.19642857142857142,0.04523478471699652,0.000138985
27,BAYC,Mouth,phoneme  ooo,255,0.0255,23.0,0.0255,100,0.19642857142857142,0.04523478471699652,0.00012772767857142854
28,BAYC,Mouth,phoneme wah,163,0.0163,18.0,0.0163,58,0.19642857142857142,0.04523478471699652,5.218910714285713e-05
29,BAYC,Mouth,bored cigar,121,0.0121,16.0,0.0121,38,0.19642857142857142,0.04523478471699652,2.8759107142857144e-05
30,BAYC,Mouth,dumbfounded,505,0.0505,29.0,0.0505,140,0.19642857142857142,0.04523478471699652,0.0005009419642857144
31,BAYC,Mouth,bored kazoo,74,0.0074,8.0,0.0074,16,0.19642857142857142,0.04523478471699652,1.0756428571428573e-05
32,BAYC,Mouth,small grin,272,0.0272,25.0,0.0272,105,0.19642857142857142,0.04523478471699652,0.00014532571428571428
33,BAYC,Background,yellow,1283,0.1283,7.0,0.1283,162,0.047619047619047616,0.0036041642581880157,0.0007838519047619046
34,BAYC,Background,orange,1273,0.1273,6.0,0.1273,161,0.047619047619047616,0.0036041642581880157,0.0007716804761904762
35,BAYC,Background,army green,1243,0.1243,4.0,0.1243,159,0.047619047619047616,0.0036041642581880157,0.0007357376190476189
36,BAYC,Background,purple,1291,0.1291,8.0,0.1291,163,0.047619047619047616,0.0036041642581880157,0.0007936576190476189
37,BAYC,Background,aquamarine,1266,0.1266,5.0,0.1266,160,0.047619047619047616,0.0036041642581880157,0.0007632171428571426
38,BAYC,Background,new punk blue,1232,0.1232,2.0,0.1232,157,0.047619047619047616,0.0036041642581880157,0.0007227733333333333
39,BAYC,Background,gray,1170,0.117,1.0,0.117,155,0.047619047619047616,0.0036041642581880157,0.0006518571428571429
40,BAYC,Background,blue,1242,0.1242,3.0,0.1242,158,0.047619047619047616,0.0036041642581880157,0.0007345542857142857
41,BAYC,Fur,golden brown,778,0.0778,16.0,0.0778,151,0.1130952380952381,0.03919217232038989,0.0006845473809523809
42,BAYC,Fur,gray,496,0.0496,12.0,0.0496,139,0.1130952380952381,0.03919217232038989,0.0002782323809523809
43,BAYC,Fur,tan,626,0.0626,14.0,0.0626,145,0.1130952380952381,0.03919217232038989,0.0004431930952380953
44,BAYC,Fur,dmt,215,0.0215,5.0,0.0215,76,0.1130952380952381,0.03919217232038989,5.2278273809523804e-05
45,BAYC,Fur,robot,265,0.0265,6.0,0.0265,103,0.1130952380952381,0.03919217232038989,7.942113095238095e-05
46,BAYC,Fur,dark brown,1352,0.1352,18.0,0.1352,164,0.1130952380952381,0.03919217232038989,0.0020672723809523805
47,BAYC,Fur,black,1229,0.1229,17.0,0.1229,156,0.1130952380952381,0.03919217232038989,0.0017082368452380951
48,BAYC,Fur,solid gold,46,0.0046,1.0,0.0046,5,0.1130952380952381,0.03919217232038989,2.393095238095238e-06
49,BAYC,Fur,pink,511,0.0511,13.0,0.0511,141,0.1130952380952381,0.03919217232038989,0.0002953154166666667
50,BAYC,Fur,noise,155,0.0155,3.0,0.0155,55,0.1130952380952381,0.03919217232038989,2.7171130952380952e-05
51,BAYC,Fur,death bot,175,0.0175,4.0,0.0175,61,0.1130952380952381,0.03919217232038989,3.4635416666666674e-05
52,BAYC,Fur,blue,490,0.049,11.0,0.049,138,0.1130952380952381,0.03919217232038989,0.00027154166666666673
53,BAYC,Fur,cheetah,406,0.0406,9.0,0.0406,127,0.1130952380952381,0.03919217232038989,0.00018642166666666665
54,BAYC,Fur,red,474,0.0474,10.0,0.0474,135,0.1130952380952381,0.03919217232038989,0.00025409785714285713
55,BAYC,Fur,white,397,0.0397,8.0,0.0397,126,0.1130952380952381,0.03919217232038989,0.00017824827380952382
56,BAYC,Fur,zombie,302,0.0302,7.0,0.0302,110,0.1130952380952381,0.03919217232038989,0.00010314738095238096
57,BAYC,Fur,trippy,77,0.0077,2.0,0.0077,17,0.1130952380952381,0.03919217232038989,6.705416666666667e-06
58,BAYC,Fur,cream,636,0.0636,15.0,0.0636,146,0.1130952380952381,0.03919217232038989,0.0004574657142857143
59,BAYC,Fur,brown,1370,0.137,19.0,0.137,165,0.1130952380952381,0.03919217232038989,0.0021226845238095245
60,BAYC,Eyes,bloodshot,846,0.0846,22.0,0.0846,153,0.13690476190476192,0.03412334348929584,0.0009798492857142856
61,BAYC,Eyes,bored,1714,0.1714,23.0,0.1714,167,0.13690476190476192,0.03412334348929584,0.004021982619047619
62,BAYC,Eyes,eyepatch,333,0.0333,10.0,0.0333,117,0.13690476190476192,0.03412334348929584,0.00015181232142857148
63,BAYC,Eyes,angry,432,0.0432,15.0,0.0432,131,0.13690476190476192,0.03412334348929584,0.0002554971428571429
64,BAYC,Eyes,scumbag,233,0.0233,6.0,0.0233,88,0.13690476190476192,0.03412334348929584,7.432422619047621e-05
65,BAYC,Eyes,sad,551,0.0551,19.0,0.0551,143,0.13690476190476192,0.03412334348929584,0.0004156442261904763
66,BAYC,Eyes,blindfold,264,0.0264,8.0,0.0264,102,0.13690476190476192,0.03412334348929584,9.541714285714286e-05
67,BAYC,Eyes,crazy,407,0.0407,14.0,0.0407,128,0.13690476190476192,0.03412334348929584,0.00022678136904761908
68,BAYC,Eyes,sleepy,751,0.0751,21.0,0.0751,150,0.13690476190476192,0.03412334348929584,0.0007721442261904763
69,BAYC,Eyes,hypnotized,220,0.022,5.0,0.022,77,0.13690476190476192,0.03412334348929584,6.626190476190475e-05
70,BAYC,Eyes,cyborg,108,0.0108,3.0,0.0108,31,0.13690476190476192,0.03412334348929584,1.596857142857143e-05
71,BAYC,Eyes,zombie,308,0.0308,9.0,0.0308,113,0.13690476190476192,0.03412334348929584,0.00012987333333333334
72,BAYC,Eyes,blue beams,49,0.0049,1.0,0.0049,6,0.13690476190476192,0.03412334348929584,3.2870833333333336e-06
73,BAYC,Eyes,coins,479,0.0479,16.0,0.0479,136,0.13690476190476192,0.03412334348929584,0.00031411565476190475
74,BAYC,Eyes,closed,710,0.071,20.0,0.071,148,0.13690476190476192,0.03412334348929584,0.0006901369047619048
75,BAYC,Eyes,holographic,151,0.0151,4.0,0.0151,53,0.13690476190476192,0.03412334348929584,3.121565476190477e-05
76,BAYC,Eyes,robot,350,0.035,11.0,0.035,121,0.13690476190476192,0.03412334348929584,0.00016770833333333338
77,BAYC,Eyes,sunglasses,352,0.0352,12.0,0.0352,122,0.13690476190476192,0.03412334348929584,0.00016963047619047622
78,BAYC,Eyes,x eyes,243,0.0243,7.0,0.0243,96,0.13690476190476192,0.03412334348929584,8.084089285714285e-05
79,BAYC,Eyes,laser eyes,69,0.0069,2.0,0.0069,14,0.13690476190476192,0.03412334348929584,6.518035714285715e-06
80,BAYC,Eyes,heart,394,0.0394,13.0,0.0394,125,0.13690476190476192,0.03412334348929584,0.00021252547619047619
81,BAYC,Eyes,wide eyed,549,0.0549,18.0,0.0549,142,0.13690476190476192,0.03412334348929584,0.00041263232142857144
82,BAYC,Eyes,3d,487,0.0487,17.0,0.0487,137,0.13690476190476192,0.03412334348929584,0.0003246956547619048
83,BAYC,Hat,commie hat,304,0.03925619834710744,27.0,0.0304,111,0.21428571428571427,0.014457549441328087,0.00025572609208972843
84,BAYC,Hat,baby's bonnet,158,0.020402892561983473,14.0,0.0158,57,0.21428571428571427,0.014457549441328087,6.907836481700118e-05
85,BAYC,Hat,faux hawk,136,0.01756198347107438,11.0,0.0136,44,0.21428571428571427,0.014457549441328087,5.11806375442739e-05
86,BAYC,Hat,fisherman's hat,345,0.044550619834710745,30.0,0.0345,120,0.21428571428571427,0.014457549441328087,0.00032935636806375444
87,BAYC,Hat,halo,324,0.04183884297520661,29.0,0.0324,115,0.21428571428571427,0.014457549441328087,0.0002904811097992916
88,BAYC,Hat,party hat 1,120,0.015495867768595042,9.0,0.012,37,0.21428571428571427,0.014457549441328087,3.9846517119244396e-05
89,BAYC,Hat,stuntman helmet,157,0.02027376033057851,13.0,0.0157,56,0.21428571428571427,0.014457549441328087,6.82067222550177e-05
90,BAYC,Hat,safari,182,0.02350206611570248,16.0,0.0182,64,0.21428571428571427,0.014457549441328087,9.165805785123968e-05
91,BAYC,Hat,seaman's hat,420,0.054235537190082644,33.0,0.042,130,0.21428571428571427,0.014457549441328087,0.0004881198347107438
92,BAYC,Hat,sushi chef headband,187,0.024147727272727272,17.0,0.0187,65,0.21428571428571427,0.014457549441328087,9.676339285714286e-05
93,BAYC,Hat,bandana blue,89,0.011492768595041322,4.0,0.0089,22,0.21428571428571427,0.014457549441328087,2.1918351534828806e-05
94,BAYC,Hat,king's crown,77,0.009943181818181818,3.0,0.0077,18,0.21428571428571427,0.014457549441328087,1.640625e-05
95,BAYC,Hat,irish boho,225,0.029054752066115703,20.0,0.0225,82,0.21428571428571427,0.014457549441328087,0.00014008541174734355
96,BAYC,Hat,beanie,578,0.07463842975206611,34.0,0.0578,144,0.21428571428571427,0.014457549441328087,0.0009244502656434474
97,BAYC,Hat,bayc hat black,228,0.029442148760330578,21.0,0.0228,84,0.21428571428571427,0.014457549441328087,0.00014384592680047225
98,BAYC,Hat,trippy captain's hat,65,0.008393595041322314,1.0,0.0065,11,0.21428571428571427,0.014457549441328087,1.169107880755608e-05
99,BAYC,Hat,bowler,262,0.03383264462809917,25.0,0.0262,101,0.21428571428571427,0.014457549441328087,0.00018994613341204248
100,BAYC,Hat,bunny ears,195,0.02518078512396694,18.0,0.0195,67,0.21428571428571427,0.014457549441328087,0.0001052197092680047
101,BAYC,Hat,girl's hair short,150,0.019369834710743803,12.0,0.015,52,0.21428571428571427,0.014457549441328087,6.226018299881936e-05
102,BAYC,Hat,spinner hat,181,0.02337293388429752,15.0,0.0181,63,0.21428571428571427,0.014457549441328087,9.065359356552537e-05
103,BAYC,Hat,fez,377,0.04868285123966942,32.0,0.0377,124,0.21428571428571427,0.014457549441328087,0.00039328789108618653
104,BAYC,Hat,army hat,294,0.03796487603305785,26.0,0.0294,108,0.21428571428571427,0.014457549441328087,0.00023917871900826443
105,BAYC,Hat,bayc flipped brim,231,0.029829545454545456,22.0,0.0231,86,0.21428571428571427,0.014457549441328087,0.00014765625
106,BAYC,Hat,vietnam era helmet,223,0.028796487603305786,19.0,0.0223,80,0.21428571428571427,0.014457549441328087,0.00013760607290436836
107,BAYC,Hat,girl's hair pink,105,0.013558884297520661,5.0,0.0105,29,0.21428571428571427,0.014457549441328087,3.0507489669421487e-05
108,BAYC,Hat,sea captain's hat,304,0.03925619834710744,27.0,0.0304,112,0.21428571428571427,0.014457549441328087,0.00025572609208972843
109,BAYC,Hat,police motorcycle helmet,130,0.016787190082644628,10.0,0.013,41,0.21428571428571427,0.014457549441328087,4.676431523022432e-05
110,BAYC,Hat,laurel wreath,72,0.009297520661157025,2.0,0.0072,15,0.21428571428571427,0.014457549441328087,1.434474616292798e-05
111,BAYC,Hat,cowboy hat,354,0.04571280991735537,31.0,0.0354,123,0.21428571428571427,0.014457549441328087,0.0003467643152302243
112,BAYC,Hat,bayc hat red,119,0.015366735537190084,8.0,0.0119,34,0.21428571428571427,0.014457549441328087,3.918517561983471e-05
113,BAYC,Hat,s&m hat,235,0.03034607438016529,23.0,0.0235,90,0.21428571428571427,0.014457549441328087,0.00015281416027154664
114,BAYC,Hat,short mohawk,318,0.04106404958677686,28.0,0.0318,114,0.21428571428571427,0.014457549441328087,0.0002798221664698938
115,BAYC,Hat,party hat 2,107,0.01381714876033058,6.0,0.0107,30,0.21428571428571427,0.014457549441328087,3.168074822904369e-05
116,BAYC,Hat,prussian helmet,130,0.016787190082644628,10.0,0.013,40,0.21428571428571427,0.014457549441328087,4.676431523022432e-05
117,BAYC,Hat,horns,252,0.03254132231404959,24.0,0.0252,97,0.21428571428571427,0.014457549441328087,0.00017572314049586779
118,BAYC,Hat,ww2 pilot helm,110,0.014204545454545454,7.0,0.011,32,0.21428571428571427,0.014457549441328087,3.348214285714285e-05
119,BAYC,Clothes,tie dye,144,0.017747103771259553,14.0,0.0144,49,0.25595238095238093,0.00940429644227239,6.54107538997852e-05
120,BAYC,Clothes,lab coat,144,0.017747103771259553,14.0,0.0144,50,0.25595238095238093,0.00940429644227239,6.54107538997852e-05
121,BAYC,Clothes,biker vest,253,0.031180675375893516,33.0,0.0253,99,0.25595238095238093,0.00940429644227239,0.0002019134329847295
122,BAYC,Clothes,leather punk jacket,153,0.018856297756963274,15.0,0.0153,54,0.25595238095238093,0.00940429644227239,7.384260889467939e-05
123,BAYC,Clothes,admirals coat,64,0.007887601676115356,2.0,0.0064,10,0.25595238095238093,0.00940429644227239,1.2920642745636582e-05
124,BAYC,Clothes,smoking jacket,221,0.02723687453783584,25.0,0.0221,78,0.25595238095238093,0.00940429644227239,0.00015406667781729406
125,BAYC,Clothes,bone tee,230,0.02834606852353956,28.0,0.023,85,0.25595238095238093,0.00940429644227239,0.00016687060577250373
126,BAYC,Clothes,hawaiian,283,0.034877988661572594,34.0,0.0283,106,0.25595238095238093,0.00940429644227239,0.0002526370500134981
127,BAYC,Clothes,prom dress,103,0.012694108947498152,6.0,0.0103,27,0.25595238095238093,0.00940429644227239,3.346560031456507e-05
128,BAYC,Clothes,tweed suit,141,0.017377372442691646,12.0,0.0141,46,0.25595238095238093,0.00940429644227239,6.271369590478538e-05
129,BAYC,Clothes,black holes t,205,0.025264974118807,21.0,0.0205,71,0.25595238095238093,0.00940429644227239,0.00013256592074838315
130,BAYC,Clothes,wool turtleneck,240,0.029578506285432585,31.0,0.024,94,0.25595238095238093,0.00940429644227239,0.00018169653861051444
131,BAYC,Clothes,toga,202,0.024895242790239094,19.0,0.0202,68,0.25595238095238093,0.00940429644227239,0.0001287143326642957
132,BAYC,Clothes,sleeveless t,252,0.031057431599704213,32.0,0.0252,98,0.25595238095238093,0.00940429644227239,0.00020032043381809216
133,BAYC,Clothes,cowboy shirt,119,0.01466600936652699,8.0,0.0119,35,0.25595238095238093,0.00940429644227239,4.467022019554679e-05
134,BAYC,Clothes,guayabera,232,0.028592556075918166,29.0,0.0232,87,0.25595238095238093,0.00940429644227239,0.00016978532107938068
135,BAYC,Clothes,sailor shirt,284,0.035001232437761896,35.0,0.0284,107,0.25595238095238093,0.00940429644227239,0.0002544256253154454
136,BAYC,Clothes,bandolier,163,0.020088735518856298,16.0,0.0163,59,0.25595238095238093,0.00940429644227239,8.38106828878951e-05
137,BAYC,Clothes,work vest,188,0.023169829923588858,18.0,0.0188,66,0.25595238095238093,0.00940429644227239,0.00011149101494184066
138,BAYC,Clothes,striped tee,412,0.05077643578999261,37.0,0.0412,129,0.25595238095238093,0.00940429644227239,0.0005354496050330412
139,BAYC,Clothes,prison jumpsuit,235,0.028962287404486073,30.0,0.0235,89,0.25595238095238093,0.00940429644227239,0.00017420471084662604
140,BAYC,Clothes,bayc t red,140,0.01725412866650234,11.0,0.014,45,0.25595238095238093,0.00940429644227239,6.182729438830005e-05
141,BAYC,Clothes,vietnam jacket,224,0.027606605866403747,26.0,0.0224,81,0.25595238095238093,0.00940429644227239,0.00015827787363404812
142,BAYC,Clothes,caveman pelt,163,0.020088735518856298,16.0,0.0163,60,0.25595238095238093,0.00940429644227239,8.38106828878951e-05
143,BAYC,Clothes,puffy vest,227,0.027976337194971654,27.0,0.0227,83,0.25595238095238093,0.00940429644227239,0.00016254584961911806
144,BAYC,Clothes,black t,334,0.041163421247227015,36.0,0.0334,119,0.25595238095238093,0.00940429644227239,0.00035189824759087755
145,BAYC,Clothes,leather jacket,206,0.025388217894996304,22.0,0.0206,72,0.25595238095238093,0.00940429644227239,0.0001338624012582603
146,BAYC,Clothes,tuxedo tee,235,0.028962287404486073,30.0,0.0235,92,0.25595238095238093,0.00940429644227239,0.00017420471084662604
147,BAYC,Clothes,rainbow suspenders,135,0.016637909785555828,10.0,0.0135,43,0.25595238095238093,0.00940429644227239,5.748992041973308e-05
148,BAYC,Clothes,pimp coat,80,0.009859502095144195,4.0,0.008,20,0.25595238095238093,0.00940429644227239,2.018850429005716e-05
149,BAYC,Clothes,sleeveless logo t,144,0.017747103771259553,14.0,0.0144,48,0.25595238095238093,0.00940429644227239,6.54107538997852e-05
150,BAYC,Clothes,tanktop,235,0.028962287404486073,30.0,0.0235,91,0.25595238095238093,0.00940429644227239,0.00017420471084662604
151,BAYC,Clothes,black suit,42,0.0051762385999507025,1.0,0.0042,3,0.25595238095238093,0.00940429644227239,5.564456494947005e-06
152,BAYC,Clothes,blue dress,95,0.011708158737983731,5.0,0.0095,25,0.25595238095238093,0.00940429644227239,2.8468945502775912e-05
153,BAYC,Clothes,space suit,105,0.012940596499876757,7.0,0.0105,28,0.25595238095238093,0.00940429644227239,3.4777853093418785e-05
154,BAYC,Clothes,service,142,0.017500616218880948,13.0,0.0142,47,0.25595238095238093,0.00940429644227239,6.360640632886135e-05
155,BAYC,Clothes,lumberjack shirt,213,0.02625092432832142,23.0,0.0213,74,0.25595238095238093,0.00940429644227239,0.00014311441423993802
156,BAYC,Clothes,navy striped tee,334,0.041163421247227015,36.0,0.0334,118,0.25595238095238093,0.00940429644227239,0.00035189824759087755
157,BAYC,Clothes,stunt jacket,178,0.021937392161695834,17.0,0.0178,62,0.25595238095238093,0.00940429644227239,9.994571405096422e-05
158,BAYC,Clothes,kings robe,68,0.008380576780872565,3.0,0.0068,13,0.25595238095238093,0.00940429644227239,1.4586194349566296e-05
159,BAYC,Clothes,bone necklace,203,0.025018486566428397,20.0,0.0203,70,0.25595238095238093,0.00940429644227239,0.00012999188645140085
160,BAYC,Clothes,hip hop,128,0.01577520335223071,9.0,0.0128,39,0.25595238095238093,0.00940429644227239,5.168257098254633e-05
161,BAYC,Clothes,bayc t black,215,0.026497411880700025,24.0,0.0215,75,0.25595238095238093,0.00940429644227239,0.00014581462668873313
162,BAYC,Earring,silver hoop,882,0.2962714141753443,6.0,0.0882,154,0.03571428571428571,0.09258481587188178,0.0009332549546523345
163,BAYC,Earring,gold stud,439,0.14746388982196842,3.0,0.0439,133,0.03571428571428571,0.09258481587188178,0.00023120231297087192
164,BAYC,Earring,silver stud,823,0.2764528048370843,5.0,0.0823,152,0.03571428571428571,0.09258481587188178,0.0008125737799318584
165,BAYC,Earring,diamond stud,222,0.07457171649311388,2.0,0.0222,79,0.03571428571428571,0.09258481587188178,5.912471807668314e-05
166,BAYC,Earring,gold hoop,462,0.1551897883775613,4.0,0.0462,134,0.03571428571428571,0.09258481587188178,0.00025606315082297613
167,BAYC,Earring,cross,149,0.05005038629492778,1.0,0.0149,51,0.03571428571428571,0.09258481587188178,2.6633955564086565e-05
