,Symbol,Attribute,Trait,Count,Trait_Frequency,Trait_Rank,Overall_Frequency,Overall_Rank,Attribute_Frequency,Attribute_std_dev,Rarity_Score
30,SD,Mouth,big smile,87,0.0086991300869913,11.0,0.0086991300869913,99,0.16444444444444445,0.0326290446223056,1.2444311013354217e-05
31,SD,Mouth,galactic duck mouth,1,9.999000099990002e-05,1.0,9.999000099990002e-05,34,0.16444444444444445,0.0326290446223056,1.6441156048823121e-09
32,SD,Mouth,tongue out,853,0.0852914708529147,24.0,0.0852914708529147,211,0.16444444444444445,0.0326290446223056,0.001196273311152814
33,SD,Mouth,wonky,748,0.07479252074792521,21.0,0.07479252074792521,203,0.16444444444444445,0.0326290446223056,0.0009198892573940731
34,SD,Mouth,doodle duck mouth,1,9.999000099990002e-05,1.0,9.999000099990002e-05,31,0.16444444444444445,0.0326290446223056,1.6441156048823121e-09
35,SD,Mouth,sly smile,576,0.0575942405759424,16.0,0.0575942405759424,187,0.16444444444444445,0.0326290446223056,0.0005454780989254339
36,SD,Mouth,whawha,262,0.026197380261973803,13.0,0.026197380261973803,142,0.16444444444444445,0.0326290446223056,0.00011285867158154143
37,SD,Background,doodle duck background,1,9.999000099990002e-05,1.0,9.999000099990002e-05,2,0.11555555555555555,0.03324999111438886,1.1553244791064894e-09
38,SD,Background,sky,649,0.0648935106489351,11.0,0.0648935106489351,195,0.11555555555555555,0.03324999111438886,0.00048662382592413236
39,SD,Background,money duck background,1,9.999000099990002e-05,1.0,9.999000099990002e-05,4,0.11555555555555555,0.03324999111438886,1.1553244791064894e-09
40,SD,Background,meta duck background,1,9.999000099990002e-05,1.0,9.999000099990002e-05,5,0.11555555555555555,0.03324999111438886,1.1553244791064894e-09
41,SD,Background,green,560,0.05599440055994401,6.0,0.05599440055994401,182,0.11555555555555555,0.03324999111438886,0.0003623097566477951
42,SD,Background,galactic duck background,1,9.999000099990002e-05,1.0,9.999000099990002e-05,7,0.11555555555555555,0.03324999111438886,1.1553244791064894e-09
43,SD,Background,bubble gum,833,0.0832916708329167,15.0,0.0832916708329167,210,0.11555555555555555,0.03324999111438886,0.0008016669474827228
44,SD,Background,bubblegum duck background,1,9.999000099990002e-05,1.0,9.999000099990002e-05,9,0.11555555555555555,0.03324999111438886,1.1553244791064894e-09
45,SD,Background,boardwalk,155,0.015498450154984501,2.0,0.015498450154984501,123,0.11555555555555555,0.03324999111438886,2.7756670610533406e-05
46,SD,Background,tie dye,521,0.052094790520947905,3.0,0.052094790520947905,176,0.11555555555555555,0.03324999111438886,0.0003136024319331446
47,SD,Background,blue,570,0.05699430056994301,8.0,0.05699430056994301,186,0.11555555555555555,0.03324999111438886,0.0003753649232616984
48,SD,Background,yellow orange,557,0.055694430556944306,5.0,0.055694430556944306,181,0.11555555555555555,0.03324999111438886,0.00035843826431830925
49,SD,Background,tie dye night,600,0.059994000599940006,9.0,0.059994000599940006,189,0.11555555555555555,0.03324999111438886,0.0004159168124783362
50,SD,Background,ash,807,0.0806919308069193,14.0,0.0806919308069193,208,0.11555555555555555,0.03324999111438886,0.0007524039116936221
51,SD,Background,lost golden duck background,1,9.999000099990002e-05,1.0,9.999000099990002e-05,16,0.11555555555555555,0.03324999111438886,1.1553244791064894e-09
52,SD,Background,toxic,560,0.05599440055994401,6.0,0.05599440055994401,183,0.11555555555555555,0.03324999111438886,0.0003623097566477951
53,SD,Background,pink,799,0.07989201079892011,13.0,0.07989201079892011,207,0.11555555555555555,0.03324999111438886,0.000737560302786062
54,SD,Background,cardboard duck background,1,9.999000099990002e-05,1.0,9.999000099990002e-05,19,0.11555555555555555,0.03324999111438886,1.1553244791064894e-09
55,SD,Background,donny duck background,1,9.999000099990002e-05,1.0,9.999000099990002e-05,20,0.11555555555555555,0.03324999111438886,1.1553244791064894e-09
56,SD,Background,candy,956,0.09559044095590441,16.0,0.09559044095590441,217,0.11555555555555555,0.03324999111438886,0.0010558926331366684
57,SD,Background,paint splatter,636,0.06359364063593641,10.0,0.06359364063593641,194,0.11555555555555555,0.03324999111438886,0.00046732413050065854
58,SD,Background,grey,564,0.056394360563943605,7.0,0.056394360563943605,185,0.11555555555555555,0.03324999111438886,0.00036750409550585783
59,SD,Background,deep purple,695,0.0694930506949305,12.0,0.0694930506949305,199,0.11555555555555555,0.03324999111438886,0.0005580506065204121
60,SD,Background,colombo duck background,1,9.999000099990002e-05,1.0,9.999000099990002e-05,25,0.11555555555555555,0.03324999111438886,1.1553244791064894e-09
61,SD,Background,sunset,529,0.052894710528947106,4.0,0.052894710528947106,178,0.11555555555555555,0.03324999111438886,0.0003233071575576391
62,SD,Background,picasso duck background,1,9.999000099990002e-05,1.0,9.999000099990002e-05,27,0.11555555555555555,0.03324999111438886,1.1553244791064894e-09
63,SD,Eyes,meta duck eyes,1,9.999000099990002e-05,1.0,9.999000099990002e-05,28,0.16444444444444445,0.03482409182380119,1.6441156048823121e-09
64,SD,Eyes,super happy,966,0.09659034096590341,23.0,0.09659034096590341,219,0.16444444444444445,0.03482409182380119,0.0015342163413895587
65,SD,Eyes,twack,85,0.0084991500849915,2.0,0.0084991500849915,98,0.16444444444444445,0.03482409182380119,1.1878735245274703e-05
66,SD,Eyes,donny duck eyes,1,9.999000099990002e-05,1.0,9.999000099990002e-05,32,0.16444444444444445,0.03482409182380119,1.6441156048823121e-09
67,SD,Eyes,money duck eyes,1,9.999000099990002e-05,1.0,9.999000099990002e-05,60,0.16444444444444445,0.03482409182380119,1.6441156048823121e-09
68,SD,Eyes,lost golden duck eyes,1,9.999000099990002e-05,1.0,9.999000099990002e-05,30,0.16444444444444445,0.03482409182380119,1.6441156048823121e-09
69,SD,Eyes,standard,1085,0.10848915108489152,26.0,0.10848915108489152,222,0.16444444444444445,0.03482409182380119,0.0019354939929575798
70,SD,Eyes,anxious,1009,0.10088991100889912,24.0,0.10088991100889912,220,0.16444444444444445,0.03482409182380119,0.0016738428591341892
71,SD,Eyes,3 eyes,97,0.0096990300969903,5.0,0.0096990300969903,107,0.16444444444444445,0.03482409182380119,1.5469483726337673e-05
72,SD,Eyes,bubblegum duck eyes,1,9.999000099990002e-05,1.0,9.999000099990002e-05,29,0.16444444444444445,0.03482409182380119,1.6441156048823121e-09
73,SD,Eyes,alien punk,143,0.014298570142985701,13.0,0.014298570142985701,120,0.16444444444444445,0.03482409182380119,3.362052000423839e-05
74,SD,Eyes,curious,674,0.0673932606739326,20.0,0.0673932606739326,198,0.16444444444444445,0.03482409182380119,0.000746882260523517
75,SD,Eyes,tripped,101,0.0100989901009899,6.0,0.0100989901009899,108,0.16444444444444445,0.03482409182380119,1.6771623285404465e-05
76,SD,Eyes,cyclops,526,0.052594740525947405,19.0,0.052594740525947405,177,0.16444444444444445,0.03482409182380119,0.00045488732909641853
77,SD,Eyes,hippy,1012,0.10118988101189881,25.0,0.10118988101189881,221,0.16444444444444445,0.03482409182380119,0.0016838111320465904
78,SD,Eyes,doodle duck eyes,1,9.999000099990002e-05,1.0,9.999000099990002e-05,26,0.16444444444444445,0.03482409182380119,1.6441156048823121e-09
79,SD,Eyes,zapped,104,0.0103989601039896,9.0,0.0103989601039896,113,0.16444444444444445,0.03482409182380119,1.7782754382407084e-05
80,SD,Eyes,happy,103,0.010298970102989701,8.0,0.010298970102989701,112,0.16444444444444445,0.03482409182380119,1.7442422452196448e-05
81,SD,Eyes,triangle,105,0.010498950104989501,10.0,0.010498950104989501,114,0.16444444444444445,0.03482409182380119,1.812637454382749e-05
82,SD,Eyes,mini dots,94,0.0093990600939906,3.0,0.0093990600939906,103,0.16444444444444445,0.03482409182380119,1.4527405484740108e-05
83,SD,Eyes,namco,112,0.011198880111988802,11.0,0.011198880111988802,116,0.16444444444444445,0.03482409182380119,2.062378614764372e-05
84,SD,Eyes,colombo duck eyes,1,9.999000099990002e-05,1.0,9.999000099990002e-05,24,0.16444444444444445,0.03482409182380119,1.6441156048823121e-09
85,SD,Eyes,black eye,102,0.010198980101989802,7.0,0.010198980101989802,109,0.16444444444444445,0.03482409182380119,1.7105378753195575e-05
86,SD,Eyes,cardboard duck eyes,1,9.999000099990002e-05,1.0,9.999000099990002e-05,23,0.16444444444444445,0.03482409182380119,1.6441156048823121e-09
87,SD,Eyes,dazy,448,0.044795520447955206,18.0,0.044795520447955206,165,0.16444444444444445,0.03482409182380119,0.0003299805783622995
88,SD,Eyes,buggy,103,0.010298970102989701,8.0,0.010298970102989701,111,0.16444444444444445,0.03482409182380119,1.7442422452196448e-05
89,SD,Eyes,tired cat,963,0.09629037096290372,22.0,0.09629037096290372,218,0.16444444444444445,0.03482409182380119,0.001524701844384105
90,SD,Eyes,dead,320,0.031996800319968,17.0,0.031996800319968,146,0.16444444444444445,0.03482409182380119,0.0001683574379399487
91,SD,Eyes,cave duck,883,0.0882911708829117,21.0,0.0882911708829117,212,0.16444444444444445,0.03482409182380119,0.0012818988518550848
92,SD,Eyes,galactic duck eyes,1,9.999000099990002e-05,1.0,9.999000099990002e-05,22,0.16444444444444445,0.03482409182380119,1.6441156048823121e-09
93,SD,Eyes,shadorz,102,0.010198980101989802,7.0,0.010198980101989802,110,0.16444444444444445,0.03482409182380119,1.7105378753195575e-05
94,SD,Eyes,shaun shadez,113,0.0112988701129887,12.0,0.0112988701129887,117,0.16444444444444445,0.03482409182380119,2.099371215874224e-05
95,SD,Eyes,doh,247,0.024697530246975304,16.0,0.024697530246975304,141,0.16444444444444445,0.03482409182380119,0.00010030584893826499
96,SD,Eyes,mad lips,96,0.009599040095990401,4.0,0.009599040095990401,105,0.16444444444444445,0.03482409182380119,1.5152169414595386e-05
97,SD,Eyes,focus,236,0.0235976402359764,15.0,0.0235976402359764,139,0.16444444444444445,0.03482409182380119,9.157066272952524e-05
98,SD,Eyes,goggles,162,0.016198380161983803,14.0,0.016198380161983803,124,0.16444444444444445,0.03482409182380119,4.3148169934531407e-05
99,SD,Eyes,picasso duck eyes,1,9.999000099990002e-05,1.0,9.999000099990002e-05,21,0.16444444444444445,0.03482409182380119,1.6441156048823121e-09
100,SD,Skin,blue,512,0.05119488051194881,13.0,0.05119488051194881,174,0.12444444444444444,0.039902883927635205,0.00032615840950096016
101,SD,Skin,money duck skin,1,9.999000099990002e-05,1.0,9.999000099990002e-05,18,0.12444444444444444,0.039902883927635205,1.2441955928839118e-09
102,SD,Skin,mega black,449,0.0448955104489551,9.0,0.0448955104489551,166,0.12444444444444444,0.039902883927635205,0.00025083107572098945
103,SD,Skin,disco,234,0.023397660233976603,5.0,0.023397660233976603,138,0.12444444444444444,0.039902883927635205,6.812717388395147e-05
104,SD,Skin,white pebble,888,0.0887911208879112,16.0,0.0887911208879112,214,0.12444444444444444,0.039902883927635205,0.0009811029695950511
105,SD,Skin,spectrum,487,0.0486951304869513,11.0,0.0486951304869513,168,0.12444444444444444,0.039902883927635205,0.00029508462456868446
106,SD,Skin,zebra,192,0.019198080191980802,4.0,0.019198080191980802,129,0.12444444444444444,0.039902883927635205,4.586602633607252e-05
107,SD,Skin,lava,242,0.024197580241975804,6.0,0.024197580241975804,140,0.12444444444444444,0.039902883927635205,7.286507070165341e-05
108,SD,Skin,cardboard duck skin,1,9.999000099990002e-05,1.0,9.999000099990002e-05,17,0.12444444444444444,0.039902883927635205,1.2441955928839118e-09
109,SD,Skin,galactic duck skin,1,9.999000099990002e-05,1.0,9.999000099990002e-05,15,0.12444444444444444,0.039902883927635205,1.2441955928839118e-09
110,SD,Skin,yellow,1243,0.12428757124287572,18.0,0.12428757124287572,224,0.12444444444444444,0.039902883927635205,0.0019223431565896952
111,SD,Skin,pink donut,69,0.006899310068993101,2.0,0.006899310068993101,92,0.12444444444444444,0.039902883927635205,5.923615217720303e-06
112,SD,Skin,pink,505,0.0504949505049495,12.0,0.0504949505049495,173,0.12444444444444444,0.039902883927635205,0.00031730098107521956
113,SD,Skin,picasso duck skin,1,9.999000099990002e-05,1.0,9.999000099990002e-05,14,0.12444444444444444,0.039902883927635205,1.2441955928839118e-09
114,SD,Skin,2 toned,375,0.0374962503749625,8.0,0.0374962503749625,154,0.12444444444444444,0.039902883927635205,0.00017496500524930006
115,SD,Skin,dark green,602,0.060193980601939805,14.0,0.060193980601939805,191,0.12444444444444444,0.039902883927635205,0.00045090145964350113
116,SD,Skin,cheeze,308,0.030796920307969204,7.0,0.030796920307969204,144,0.12444444444444444,0.039902883927635205,0.00011802937072333941
117,SD,Skin,bubblegum duck skin,1,9.999000099990002e-05,1.0,9.999000099990002e-05,13,0.12444444444444444,0.039902883927635205,1.2441955928839118e-09
118,SD,Skin,meta duck skin,1,9.999000099990002e-05,1.0,9.999000099990002e-05,12,0.12444444444444444,0.039902883927635205,1.2441955928839118e-09
119,SD,Skin,colombo duck skin,1,9.999000099990002e-05,1.0,9.999000099990002e-05,11,0.12444444444444444,0.039902883927635205,1.2441955928839118e-09
120,SD,Skin,light green,1292,0.12918708129187081,19.0,0.12918708129187081,225,0.12444444444444444,0.039902883927635205,0.00207689091215977
121,SD,Skin,grey,482,0.0481951804819518,10.0,0.0481951804819518,167,0.12444444444444444,0.039902883927635205,0.00028905649692116187
122,SD,Skin,doodle duck skin,1,9.999000099990002e-05,1.0,9.999000099990002e-05,10,0.12444444444444444,0.039902883927635205,1.2441955928839118e-09
123,SD,Skin,donny duck skin,1,9.999000099990002e-05,1.0,9.999000099990002e-05,8,0.12444444444444444,0.039902883927635205,1.2441955928839118e-09
124,SD,Skin,pizza,141,0.014098590140985901,3.0,0.014098590140985901,119,0.12444444444444444,0.039902883927635205,2.4735852582125047e-05
125,SD,Skin,lost golden duck skin,1,9.999000099990002e-05,1.0,9.999000099990002e-05,6,0.12444444444444444,0.039902883927635205,1.2441955928839118e-09
126,SD,Skin,butter milk,1237,0.12368763123687632,17.0,0.12368763123687632,223,0.12444444444444444,0.039902883927635205,0.0019038295261675825
127,SD,Skin,red,733,0.07329267073292671,15.0,0.07329267073292671,202,0.12444444444444444,0.039902883927635205,0.0006684926059050041
128,SD,Hat,party hat,222,0.0221977802219778,20.0,0.0221977802219778,134,0.21333333333333335,0.023848912152336133,0.00010511817531375548
129,SD,Hat,tin foil hat,59,0.0058994100589941,9.0,0.0058994100589941,85,0.21333333333333335,0.023848912152336133,7.4246483294209655e-06
130,SD,Hat,picasso duck hat,1,9.999000099990002e-05,1.0,9.999000099990002e-05,3,0.21333333333333335,0.023848912152336133,2.1329067306581346e-09
131,SD,Hat,gold fish,380,0.03799620037996201,28.0,0.03799620037996201,156,0.21333333333333335,0.023848912152336133,0.0003079917319070347
132,SD,Hat,taco hat,44,0.004399560043995601,7.0,0.004399560043995601,80,0.21333333333333335,0.023848912152336133,4.129307430554149e-06
133,SD,Hat,dickhead,9,0.0008999100089991,2.0,0.0008999100089991,61,0.21333333333333335,0.023848912152336133,1.7276544518330889e-07
134,SD,Hat,pot head,407,0.040695930406959305,29.0,0.040695930406959305,160,0.21333333333333335,0.023848912152336133,0.00035331386702678935
135,SD,Hat,shroom boom,28,0.0027997200279972004,4.0,0.0027997200279972004,65,0.21333333333333335,0.023848912152336133,1.6721988768359775e-06
136,SD,Hat,halo,36,0.0035996400359964,5.0,0.0035996400359964,75,0.21333333333333335,0.023848912152336133,2.764247122932942e-06
137,SD,Hat,bored cap,62,0.006199380061993801,11.0,0.006199380061993801,89,0.21333333333333335,0.023848912152336133,8.19889347264987e-06
138,SD,Hat,galactic duck hat,1,9.999000099990002e-05,1.0,9.999000099990002e-05,33,0.21333333333333335,0.023848912152336133,2.1329067306581346e-09
139,SD,Hat,mohawk,206,0.020597940205979402,19.0,0.020597940205979402,130,0.21333333333333335,0.023848912152336133,9.05120300222086e-05
140,SD,Hat,money duck hat,1,9.999000099990002e-05,1.0,9.999000099990002e-05,48,0.21333333333333335,0.023848912152336133,2.1329067306581346e-09
141,SD,Hat,hipster hat,64,0.006399360063993601,12.0,0.006399360063993601,90,0.21333333333333335,0.023848912152336133,8.73638596877572e-06
142,SD,Hat,wizard cap,28,0.0027997200279972004,4.0,0.0027997200279972004,66,0.21333333333333335,0.023848912152336133,1.6721988768359775e-06
143,SD,Hat,jimmy hat,69,0.006899310068993101,13.0,0.006899310068993101,91,0.21333333333333335,0.023848912152336133,1.0154768944663378e-05
144,SD,Hat,kitty ears,225,0.022497750224977502,21.0,0.022497750224977502,135,0.21333333333333335,0.023848912152336133,0.00010797840323956807
145,SD,Hat,bubblegum duck hat,1,9.999000099990002e-05,1.0,9.999000099990002e-05,52,0.21333333333333335,0.023848912152336133,2.1329067306581346e-09
146,SD,Hat,biker hat,330,0.032996700329967,24.0,0.032996700329967,147,0.21333333333333335,0.023848912152336133,0.00023227354296867086
147,SD,Hat,hair,807,0.0806919308069193,36.0,0.0806919308069193,209,0.21333333333333335,0.023848912152336133,0.0013890533754343792
148,SD,Hat,donny duck hat,1,9.999000099990002e-05,1.0,9.999000099990002e-05,53,0.21333333333333335,0.023848912152336133,2.1329067306581346e-09
149,SD,Hat,cardboard duck hat,1,9.999000099990002e-05,1.0,9.999000099990002e-05,54,0.21333333333333335,0.023848912152336133,2.1329067306581346e-09
150,SD,Hat,bucket hat,601,0.06009399060093991,34.0,0.06009399060093991,190,0.21333333333333335,0.023848912152336133,0.000770408044020449
151,SD,Hat,pyramid head,304,0.030396960303969604,23.0,0.030396960303969604,143,0.21333333333333335,0.023848912152336133,0.00019711470842050216
152,SD,Hat,umbrella,60,0.0059994000599940004,10.0,0.0059994000599940004,87,0.21333333333333335,0.023848912152336133,7.678464230369285e-06
153,SD,Hat,colombo duck hat,1,9.999000099990002e-05,1.0,9.999000099990002e-05,56,0.21333333333333335,0.023848912152336133,2.1329067306581346e-09
154,SD,Hat,backward cap,920,0.09199080091990801,37.0,0.09199080091990801,216,0.21333333333333335,0.023848912152336133,0.001805292256829045
155,SD,Hat,meta duck hat,1,9.999000099990002e-05,1.0,9.999000099990002e-05,58,0.21333333333333335,0.023848912152336133,2.1329067306581346e-09
156,SD,Hat,sweat band,497,0.0496950304969503,30.0,0.0496950304969503,170,0.21333333333333335,0.023848912152336133,0.000526847158633135
157,SD,Hat,pants,501,0.050094990500949906,31.0,0.050094990500949906,171,0.21333333333333335,0.023848912152336133,0.0005353617223019224
158,SD,Hat,king frogs crown,20,0.001999800019998,3.0,0.001999800019998,62,0.21333333333333335,0.023848912152336133,8.531626922632537e-07
159,SD,Hat,shark dome,226,0.0225977402259774,22.0,0.0225977402259774,137,0.21333333333333335,0.023848912152336133,0.00010894034417509487
160,SD,Hat,doodle duck hat,1,9.999000099990002e-05,1.0,9.999000099990002e-05,59,0.21333333333333335,0.023848912152336133,2.1329067306581346e-09
161,SD,Hat,comb over,550,0.05499450054994501,33.0,0.05499450054994501,180,0.21333333333333335,0.023848912152336133,0.0006452042860240857
162,SD,Hat,chonies,225,0.022497750224977502,21.0,0.022497750224977502,136,0.21333333333333335,0.023848912152336133,0.00010797840323956807
163,SD,Hat,doo doo brain,97,0.0096990300969903,15.0,0.0096990300969903,106,0.21333333333333335,0.023848912152336133,2.0068519428762387e-05
164,SD,Hat,sombrero,174,0.0173982601739826,18.0,0.0173982601739826,125,0.21333333333333335,0.023848912152336133,6.457588417740567e-05
165,SD,Hat,tie head,88,0.008799120087991202,14.0,0.008799120087991202,101,0.21333333333333335,0.023848912152336133,1.6517229722216596e-05
166,SD,Hat,doggy dooks,41,0.0040995900409959,6.0,0.0040995900409959,78,0.21333333333333335,0.023848912152336133,3.585416214236324e-06
167,SD,Hat,beanie,788,0.07879212078792121,35.0,0.07879212078792121,206,0.21333333333333335,0.023848912152336133,0.0013244156369617845
168,SD,Hat,doo rag,513,0.051294870512948704,32.0,0.051294870512948704,175,0.21333333333333335,0.023848912152336133,0.0005613149314005705
169,SD,Hat,lost golden duck hat,1,9.999000099990002e-05,1.0,9.999000099990002e-05,49,0.21333333333333335,0.023848912152336133,2.1329067306581346e-09
170,SD,Hat,paper hat,379,0.037896210378962104,27.0,0.037896210378962104,155,0.21333333333333335,0.023848912152336133,0.0003063728556984651
171,SD,Hat,tp roll,365,0.0364963503649635,26.0,0.0364963503649635,153,0.21333333333333335,0.023848912152336133,0.0002841564991919299
172,SD,Hat,flower,46,0.0045995400459954,8.0,0.0045995400459954,82,0.21333333333333335,0.023848912152336133,4.513230642072612e-06
173,SD,Hat,spinner,144,0.0143985601439856,17.0,0.0143985601439856,121,0.21333333333333335,0.023848912152336133,4.4227953966927075e-05
174,SD,Hat,headphones,357,0.03569643035696431,25.0,0.03569643035696431,149,0.21333333333333335,0.023848912152336133,0.00027183682991564865
175,SD,Hat,sushi master,119,0.011898810118988102,16.0,0.011898810118988102,118,0.21333333333333335,0.023848912152336133,3.0204092212849848e-05
176,SD,Clothes,punk vest,47,0.0046995300469953,8.0,0.0046995300469953,84,0.21777777777777776,0.02072641751165806,4.809749113190981e-06
177,SD,Clothes,trench,38,0.0037996200379962005,6.0,0.0037996200379962005,76,0.21777777777777776,0.02072641751165806,3.144082263217645e-06
178,SD,Clothes,galactic duck clothes,1,9.999000099990002e-05,1.0,9.999000099990002e-05,47,0.21777777777777776,0.02072641751165806,2.1773422875468457e-09
179,SD,Clothes,money duck clothes,1,9.999000099990002e-05,1.0,9.999000099990002e-05,45,0.21777777777777776,0.02072641751165806,2.1773422875468457e-09
180,SD,Clothes,life vest,33,0.0032996700329967,3.0,0.0032996700329967,72,0.21777777777777776,0.02072641751165806,2.3711257511385144e-06
181,SD,Clothes,white tee,608,0.06079392060793921,36.0,0.06079392060793921,192,0.21777777777777776,0.02072641751165806,0.0008048850593837171
182,SD,Clothes,00_none,354,0.035396460353964605,23.0,0.035396460353964605,148,0.21777777777777776,0.02072641751165806,0.0002728558261062205
183,SD,Clothes,cardboard duck clothes,1,9.999000099990002e-05,1.0,9.999000099990002e-05,44,0.21777777777777776,0.02072641751165806,2.1773422875468457e-09
184,SD,Clothes,nerd,46,0.0045995400459954,7.0,0.0045995400459954,83,0.21777777777777776,0.02072641751165806,4.6072562804491245e-06
185,SD,Clothes,picasso duck clothes,1,9.999000099990002e-05,1.0,9.999000099990002e-05,43,0.21777777777777776,0.02072641751165806,2.1773422875468457e-09
186,SD,Clothes,tie dye tee,36,0.0035996400359964,5.0,0.0035996400359964,74,0.21777777777777776,0.02072641751165806,2.8218356046607113e-06
187,SD,Clothes,bubblegum duck clothes,1,9.999000099990002e-05,1.0,9.999000099990002e-05,42,0.21777777777777776,0.02072641751165806,2.1773422875468457e-09
188,SD,Clothes,trashcan,33,0.0032996700329967,3.0,0.0032996700329967,71,0.21777777777777776,0.02072641751165806,2.3711257511385144e-06
189,SD,Clothes,purple cape,38,0.0037996200379962005,6.0,0.0037996200379962005,77,0.21777777777777776,0.02072641751165806,3.144082263217645e-06
190,SD,Clothes,donny duck clothes,1,9.999000099990002e-05,1.0,9.999000099990002e-05,41,0.21777777777777776,0.02072641751165806,2.1773422875468457e-09
191,SD,Clothes,gold chain white tee,400,0.039996000399960006,27.0,0.039996000399960006,159,0.21777777777777776,0.02072641751165806,0.0003483747660074953
192,SD,Clothes,doodle duck clothes,1,9.999000099990002e-05,1.0,9.999000099990002e-05,39,0.21777777777777776,0.02072641751165806,2.1773422875468457e-09
193,SD,Clothes,king frog backpack,34,0.0033996600339966003,4.0,0.0033996600339966003,73,0.21777777777777776,0.02072641751165806,2.517007684404153e-06
